order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_date,picking_date,picking_time,ship_date,ship_time,customer_id,shipping_method
SO-202141,SO-202141-14,AU-1128,4,piece,PK,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-15,OF-1049,1,piece,PK,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-16,TG-1112,3,piece,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-17,HK-1032,24,box,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-18,EL-1011,5,piece,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-19,PS-1117,2,piece,PK,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-20,HK-1031,2,piece,SET,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-21,OF-1047,4,piece,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-22,EL-1003,2,piece,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-23,HK-1028,5,piece,PK,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-24,SP-1082,1,piece,EA,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202141,SO-202141-25,TG-1115,5,piece,PK,2025-03-28,2025-03-28,20:11:53,2025-03-29,08:43:21,C-12554,Freight
SO-202142,SO-202142-01,EL-1020,4,piece,EA,2025-03-28,2025-03-28,08:32:16,2025-03-28,21:57:23,C-17523,Express
SO-202143,SO-202143-01,TG-1115,1,piece,PK,2025-03-28,2025-03-28,14:51:47,2025-03-29,16:04:13,C-11608,Freight
SO-202143,SO-202143-02,HK-1032,4,piece,EA,2025-03-28,2025-03-28,14:51:47,2025-03-29,16:04:13,C-11608,Freight
SO-202144,SO-202144-01,EL-1003,5,piece,EA,2025-03-28,2025-03-28,08:27:29,2025-03-29,21:30:16,C-19250,Freight
SO-202145,SO-202145-01,HK-1024,2,piece,SET,2025-03-28,2025-03-28,20:22:30,2025-03-28,20:37:09,C-10370,CEP
SO-202146,SO-202146-01,HK-1033,13,box,EA,2025-03-28,2025-03-28,11:46:19,2025-03-28,14:00:27,C-16825,Express
SO-202147,SO-202147-01,HK-1039,4,piece,SET,2025-03-28,2025-03-28,06:59:12,2025-03-29,09:13:08,C-12615,Express
SO-202147,SO-202147-02,TG-1112,18,box,EA,2025-03-28,2025-03-28,06:59:12,2025-03-29,09:13:08,C-12615,Express
SO-202148,SO-202148-01,HK-1032,5,piece,EA,2025-03-28,2025-03-29,07:11:42,2025-03-29,16:07:56,C-11560,Express
SO-202149,SO-202149-01,HK-1024,1,piece,SET,2025-03-28,2025-03-28,09:36:54,2025-03-28,17:08:37,C-16320,Freight
SO-202149,SO-202149-02,EL-1010,5,piece,EA,2025-03-28,2025-03-28,09:36:54,2025-03-28,17:08:37,C-16320,Freight
SO-202149,SO-202149-03,CA-1094,1,piece,EA,2025-03-28,2025-03-28,09:36:54,2025-03-28,17:08:37,C-16320,Freight
SO-202150,SO-202150-01,SP-1082,4,piece,EA,2025-03-28,2025-03-28,17:55:12,2025-03-29,12:24:56,C-13351,Express
SO-202150,SO-202150-02,AU-1131,5,piece,EA,2025-03-28,2025-03-28,17:55:12,2025-03-29,12:24:56,C-13351,Express
SO-202151,SO-202151-01,HK-1025,4,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-02,AU-1131,4,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-03,CA-1098,5,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-04,SP-1084,5,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-05,SP-1088,3,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-06,SP-1086,1,piece,SET,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-07,TG-1115,3,piece,PK,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-08,OF-1050,1,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-09,PS-1118,1,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-10,PS-1117,1,piece,PK,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-11,AU-1129,4,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-12,HK-1028,5,piece,PK,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-13,CA-1094,2,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-14,EL-1011,1,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-15,AU-1135,5,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-16,HK-1032,14,box,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-17,HK-1036,4,piece,SET,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-18,EL-1010,5,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-19,CA-1095,1,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-20,EL-1003,1,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-21,OF-1051,4,piece,PK,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-22,EL-1008,2,piece,PK,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202151,SO-202151-23,CA-1101,5,piece,EA,2025-03-28,2025-03-28,20:10:14,2025-03-29,11:43:45,C-17886,Freight
SO-202152,SO-202152-01,TG-1115,31,box,PK,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-02,EL-1008,3,piece,PK,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-03,CA-1097,42,box,PK,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-04,HB-1070,5,piece,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-05,HB-1074,35,piece,SET,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-06,SP-1087,3,piece,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-07,CA-1104,5,piece,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-08,SP-1089,5,piece,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-09,AU-1131,4,piece,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202152,SO-202152-10,CA-1095,37,box,EA,2025-03-28,2025-03-29,12:07:17,2025-03-29,19:59:44,C-16540,Express
SO-202153,SO-202153-01,AU-1131,3,piece,EA,2025-03-28,2025-03-28,17:22:48,2025-03-29,10:08:32,C-14944,CEP
SO-202154,SO-202154-01,SP-1084,2,piece,EA,2025-03-28,2025-03-29,12:04:37,2025-03-29,18:29:43,C-11618,Express
SO-202154,SO-202154-02,EL-1008,2,piece,PK,2025-03-28,2025-03-29,12:04:37,2025-03-29,18:29:43,C-11618,Express
SO-202155,SO-202155-01,CA-1098,25,box,EA,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-02,HB-1069,3,piece,EA,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-03,SP-1086,4,piece,SET,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-04,HK-1036,2,piece,SET,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-05,TG-1109,2,piece,PK,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-06,EL-1014,2,piece,SET,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-07,CA-1104,4,piece,EA,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202155,SO-202155-08,HK-1028,1,piece,PK,2025-03-28,2025-03-29,07:25:08,2025-03-30,17:27:13,C-12727,CEP
SO-202156,SO-202156-01,TG-1112,20,piece,EA,2025-03-28,2025-03-28,21:48:25,2025-03-28,10:42:20,C-10538,Express
SO-202156,SO-202156-02,CA-1095,1,piece,EA,2025-03-28,2025-03-28,21:48:25,2025-03-28,10:42:20,C-10538,Express
SO-202156,SO-202156-03,SP-1084,3,piece,EA,2025-03-28,2025-03-28,21:48:25,2025-03-28,10:42:20,C-10538,Express
SO-202157,SO-202157-01,OF-1042,1,piece,EA,2025-03-28,2025-03-28,17:57:47,2025-03-28,14:31:51,C-12204,CEP
SO-202158,SO-202158-01,PS-1117,5,piece,PK,2025-03-28,2025-03-29,06:29:29,2025-03-30,11:15:32,C-13332,CEP
SO-202158,SO-202158-02,HK-1026,5,piece,EA,2025-03-28,2025-03-29,06:29:29,2025-03-30,11:15:32,C-13332,CEP
SO-202159,SO-202159-01,CA-1098,5,piece,EA,2025-03-28,2025-03-29,16:01:37,2025-03-30,07:14:26,C-13942,CEP
SO-202159,SO-202159-02,HK-1032,3,piece,EA,2025-03-28,2025-03-29,16:01:37,2025-03-30,07:14:26,C-13942,CEP
SO-202159,SO-202159-03,SP-1086,39,box,SET,2025-03-28,2025-03-29,16:01:37,2025-03-30,07:14:26,C-13942,CEP
SO-202160,SO-202160-01,SP-1086,4,piece,SET,2025-03-28,2025-03-28,08:56:45,2025-03-29,13:33:39,C-14703,CEP
SO-202160,SO-202160-02,HK-1028,42,box,PK,2025-03-28,2025-03-28,08:56:45,2025-03-29,13:33:39,C-14703,CEP
SO-202161,SO-202161-01,CA-1104,2,piece,EA,2025-03-28,2025-03-28,06:55:11,2025-03-28,09:45:48,C-16757,CEP
SO-202161,SO-202161-02,OF-1042,7,piece,EA,2025-03-28,2025-03-28,06:55:11,2025-03-28,09:45:48,C-16757,CEP
SO-202162,SO-202162-01,HK-1032,3,piece,EA,2025-03-28,2025-03-29,14:34:29,2025-03-29,07:39:09,C-15388,Freight
SO-202162,SO-202162-02,OF-1048,4,piece,EA,2025-03-28,2025-03-29,14:34:29,2025-03-29,07:39:09,C-15388,Freight
SO-202163,SO-202163-01,AU-1131,33,box,EA,2025-03-28,2025-03-28,20:10:20,2025-03-28,12:58:04,C-18818,Freight
SO-202163,SO-202163-02,CA-1101,1,piece,EA,2025-03-28,2025-03-28,20:10:20,2025-03-28,12:58:04,C-18818,Freight
SO-202163,SO-202163-03,PS-1117,1,piece,PK,2025-03-28,2025-03-28,20:10:20,2025-03-28,12:58:04,C-18818,Freight
SO-202163,SO-202163-04,HK-1032,3,piece,EA,2025-03-28,2025-03-28,20:10:20,2025-03-28,12:58:04,C-18818,Freight
SO-202163,SO-202163-05,SP-1089,3,piece,EA,2025-03-28,2025-03-28,20:10:20,2025-03-28,12:58:04,C-18818,Freight
SO-202164,SO-202164-01,TG-1112,2,piece,EA,2025-03-28,2025-03-28,06:40:49,2025-03-29,08:42:57,C-19206,CEP
SO-202164,SO-202164-02,HK-1024,2,piece,SET,2025-03-28,2025-03-28,06:40:49,2025-03-29,08:42:57,C-19206,CEP
SO-202164,SO-202164-03,HK-1032,30,box,EA,2025-03-28,2025-03-28,06:40:49,2025-03-29,08:42:57,C-19206,CEP
SO-202164,SO-202164-04,SP-1082,4,piece,EA,2025-03-28,2025-03-28,06:40:49,2025-03-29,08:42:57,C-19206,CEP
SO-202165,SO-202165-01,EL-1010,1,piece,EA,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202165,SO-202165-02,EL-1013,4,piece,EA,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202165,SO-202165-03,TG-1115,3,piece,PK,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202165,SO-202165-04,CA-1098,34,box,EA,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202165,SO-202165-05,EL-1003,2,piece,EA,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202165,SO-202165-06,PS-1119,4,piece,EA,2025-03-28,2025-03-29,20:53:57,2025-03-29,15:09:22,C-15255,Freight
SO-202166,SO-202166-01,HK-1024,4,piece,SET,2025-03-28,2025-03-28,06:05:24,2025-03-29,07:06:52,C-13196,Express
SO-202167,SO-202167-01,PS-1123,5,piece,EA,2025-03-28,2025-03-28,13:38:18,2025-03-29,21:43:01,C-12919,Freight
SO-202167,SO-202167-02,EL-1003,4,piece,EA,2025-03-28,2025-03-28,13:38:18,2025-03-29,21:43:01,C-12919,Freight
SO-202168,SO-202168-01,HK-1036,22,box,SET,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-02,OF-1050,4,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-03,HK-1032,1,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-04,SP-1086,5,piece,SET,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-05,SP-1088,1,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-06,OF-1044,5,piece,SET,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-07,EL-1003,1,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-08,EL-1008,7,piece,PK,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-09,TG-1115,3,piece,PK,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-10,BM-1142,3,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-11,EL-1011,5,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-12,CA-1101,1,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202168,SO-202168-13,SP-1089,2,piece,EA,2025-03-28,2025-03-28,07:06:23,2025-03-28,08:10:03,C-13825,Express
SO-202169,SO-202169-01,EL-1004,38,piece,EA,2025-03-28,2025-03-29,07:04:49,2025-03-30,17:52:27,C-19742,Express
SO-202169,SO-202169-02,PS-1118,18,box,EA,2025-03-28,2025-03-29,07:04:49,2025-03-30,17:52:27,C-19742,Express
SO-202170,SO-202170-01,SP-1084,5,piece,EA,2025-03-28,2025-03-28,06:13:00,2025-03-28,19:19:01,C-13724,Express
SO-202171,SO-202171-01,CA-1099,2,piece,SET,2025-03-28,2025-03-29,18:18:20,2025-03-30,18:25:52,C-14277,CEP
SO-202171,SO-202171-02,HK-1032,35,box,EA,2025-03-28,2025-03-29,18:18:20,2025-03-30,18:25:52,C-14277,CEP
SO-202172,SO-202172-01,CA-1104,4,piece,EA,2025-03-28,2025-03-29,11:23:41,2025-03-30,19:35:42,C-19549,Freight
SO-202173,SO-202173-01,AU-1134,2,piece,SET,2025-03-28,2025-03-28,14:58:40,2025-03-29,09:02:59,C-13350,CEP
SO-202174,SO-202174-01,EL-1011,1,piece,EA,2025-03-28,2025-03-28,19:15:56,2025-03-28,11:29:03,C-13412,CEP
SO-202175,SO-202175-01,AU-1128,1,piece,PK,2025-03-28,2025-03-28,19:41:08,2025-03-28,06:44:54,C-12187,Freight
SO-202176,SO-202176-01,CA-1098,2,piece,EA,2025-03-28,2025-03-28,21:14:24,2025-03-28,13:00:55,C-16227,Express
SO-202176,SO-202176-02,OF-1055,5,piece,PK,2025-03-28,2025-03-28,21:14:24,2025-03-28,13:00:55,C-16227,Express
SO-202177,SO-202177-01,HK-1027,4,piece,SET,2025-03-28,2025-03-29,15:50:06,2025-03-29,20:01:14,C-10605,CEP
SO-202177,SO-202177-02,PS-1117,3,piece,PK,2025-03-28,2025-03-29,15:50:06,2025-03-29,20:01:14,C-10605,CEP
SO-202178,SO-202178-01,HK-1027,1,piece,SET,2025-03-28,2025-03-28,09:19:31,2025-03-29,11:30:11,C-15503,CEP
SO-202178,SO-202178-02,SP-1089,3,piece,EA,2025-03-28,2025-03-28,09:19:31,2025-03-29,11:30:11,C-15503,CEP
SO-202178,SO-202178-03,HK-1036,1,piece,SET,2025-03-28,2025-03-28,09:19:31,2025-03-29,11:30:11,C-15503,CEP
SO-202178,SO-202178-04,SP-1084,4,piece,EA,2025-03-28,2025-03-28,09:19:31,2025-03-29,11:30:11,C-15503,CEP
SO-202178,SO-202178-05,SP-1086,2,piece,SET,2025-03-28,2025-03-28,09:19:31,2025-03-29,11:30:11,C-15503,CEP
SO-202179,SO-202179-01,HK-1039,10,piece,SET,2025-03-28,2025-03-28,14:01:35,2025-03-28,18:03:08,C-10045,CEP
SO-202180,SO-202180-01,CA-1092,1,piece,PK,2025-03-28,2025-03-29,12:28:55,2025-03-29,09:02:08,C-10264,CEP
SO-202180,SO-202180-02,EL-1008,2,piece,PK,2025-03-28,2025-03-29,12:28:55,2025-03-29,09:02:08,C-10264,CEP
SO-202180,SO-202180-03,EL-1011,4,piece,EA,2025-03-28,2025-03-29,12:28:55,2025-03-29,09:02:08,C-10264,CEP
SO-202181,SO-202181-01,HK-1027,4,piece,SET,2025-03-28,2025-03-28,15:06:36,2025-03-28,09:35:06,C-14561,Freight
SO-202181,SO-202181-02,CA-1100,5,piece,EA,2025-03-28,2025-03-28,15:06:36,2025-03-28,09:35:06,C-14561,Freight
SO-202182,SO-202182-01,EL-1005,3,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-02,TG-1115,20,box,PK,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-03,HK-1032,5,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-04,EL-1008,1,piece,PK,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-05,SP-1089,25,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-06,OF-1051,3,piece,PK,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-07,AU-1135,5,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-08,EL-1020,13,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-09,HK-1028,2,piece,PK,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-10,SP-1082,33,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-11,CA-1104,3,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-12,EL-1002,2,piece,SET,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-13,EL-1011,27,box,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-14,EL-1010,12,piece,EA,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-15,HB-1074,4,piece,SET,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-16,AU-1128,5,piece,PK,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202182,SO-202182-17,EL-1014,3,piece,SET,2025-03-28,2025-03-28,16:18:31,2025-03-29,11:49:49,C-17565,Express
SO-202183,SO-202183-01,CA-1101,5,piece,EA,2025-03-28,2025-03-28,15:22:00,2025-03-28,18:11:15,C-16171,Freight
SO-202184,SO-202184-01,AU-1135,22,box,EA,2025-03-28,2025-03-28,21:00:18,2025-03-28,07:22:38,C-13971,CEP
SO-202185,SO-202185-01,HK-1039,1,piece,SET,2025-03-28,2025-03-29,09:59:46,2025-03-29,14:10:33,C-11665,Freight
SO-202185,SO-202185-02,CA-1098,2,piece,EA,2025-03-28,2025-03-29,09:59:46,2025-03-29,14:10:33,C-11665,Freight
SO-202186,SO-202186-01,EL-1003,4,piece,EA,2025-03-28,2025-03-28,11:51:14,2025-03-28,14:57:39,C-15893,Express
SO-202186,SO-202186-02,TG-1109,5,piece,PK,2025-03-28,2025-03-28,11:51:14,2025-03-28,14:57:39,C-15893,Express
SO-202186,SO-202186-03,SP-1089,3,piece,EA,2025-03-28,2025-03-28,11:51:14,2025-03-28,14:57:39,C-15893,Express
SO-202186,SO-202186-04,HK-1039,2,piece,SET,2025-03-28,2025-03-28,11:51:14,2025-03-28,14:57:39,C-15893,Express
SO-202187,SO-202187-01,AU-1131,3,piece,EA,2025-03-28,2025-03-29,19:04:16,2025-03-30,18:23:21,C-18844,CEP
SO-202188,SO-202188-01,HK-1027,2,piece,SET,2025-03-28,2025-03-28,19:02:51,2025-03-28,15:00:22,C-19881,Freight
SO-202189,SO-202189-01,EL-1011,10,piece,EA,2025-03-28,2025-03-28,18:22:57,2025-03-29,19:07:28,C-19017,CEP
SO-202190,SO-202190-01,CA-1094,4,piece,EA,2025-03-28,2025-03-28,09:52:22,2025-03-28,09:55:00,C-16125,CEP
SO-202190,SO-202190-02,OF-1050,2,piece,EA,2025-03-28,2025-03-28,09:52:22,2025-03-28,09:55:00,C-16125,CEP
SO-202191,SO-202191-01,CA-1105,5,piece,SET,2025-03-28,2025-03-28,19:02:40,2025-03-28,12:16:29,C-16746,CEP
SO-202192,SO-202192-01,AU-1134,1,piece,SET,2025-03-28,2025-03-28,17:46:33,2025-03-28,11:06:44,C-13528,CEP
SO-202192,SO-202192-02,HK-1036,2,piece,SET,2025-03-28,2025-03-28,17:46:33,2025-03-28,11:06:44,C-13528,CEP
SO-202193,SO-202193-01,OF-1050,3,piece,EA,2025-03-29,2025-03-29,17:58:42,2025-03-30,10:30:09,C-10435,Express
SO-202194,SO-202194-01,OF-1050,4,piece,EA,2025-03-29,2025-03-30,16:57:45,2025-03-31,18:49:00,C-11470,CEP
SO-202194,SO-202194-02,SP-1088,1,piece,EA,2025-03-29,2025-03-30,16:57:45,2025-03-31,18:49:00,C-11470,CEP
SO-202194,SO-202194-03,TG-1112,2,piece,EA,2025-03-29,2025-03-30,16:57:45,2025-03-31,18:49:00,C-11470,CEP
SO-202195,SO-202195-01,OF-1050,5,piece,EA,2025-03-29,2025-03-29,07:52:21,2025-03-29,17:44:24,C-19027,CEP
SO-202196,SO-202196-01,SP-1086,18,piece,SET,2025-03-29,2025-03-30,12:59:40,2025-03-31,06:52:37,C-18202,Freight
SO-202196,SO-202196-02,EL-1011,1,piece,EA,2025-03-29,2025-03-30,12:59:40,2025-03-31,06:52:37,C-18202,Freight
SO-202196,SO-202196-03,AU-1135,3,piece,EA,2025-03-29,2025-03-30,12:59:40,2025-03-31,06:52:37,C-18202,Freight
SO-202196,SO-202196-04,AU-1126,4,piece,PK,2025-03-29,2025-03-30,12:59:40,2025-03-31,06:52:37,C-18202,Freight
SO-202196,SO-202196-05,CA-1101,4,piece,EA,2025-03-29,2025-03-30,12:59:40,2025-03-31,06:52:37,C-18202,Freight
SO-202197,SO-202197-01,SP-1084,5,piece,EA,2025-03-29,2025-03-29,21:23:24,2025-03-30,09:34:45,C-11803,Freight
SO-202198,SO-202198-01,CA-1104,5,piece,EA,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-02,AU-1128,37,piece,PK,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-03,HK-1027,1,piece,SET,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-04,PS-1119,4,piece,EA,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-05,CA-1102,3,piece,PK,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-06,EL-1011,4,piece,EA,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-07,SP-1082,1,piece,EA,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-08,CA-1099,3,piece,SET,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202198,SO-202198-09,EL-1003,4,piece,EA,2025-03-29,2025-03-29,09:36:26,2025-03-29,08:55:46,C-12348,Freight
SO-202199,SO-202199-01,HB-1062,1,piece,EA,2025-03-29,2025-03-29,13:19:11,2025-03-29,16:49:50,C-14141,Express
SO-202199,SO-202199-02,EL-1008,3,piece,PK,2025-03-29,2025-03-29,13:19:11,2025-03-29,16:49:50,C-14141,Express
SO-202200,SO-202200-01,CA-1101,5,piece,EA,2025-03-29,2025-03-29,11:27:50,2025-03-29,16:36:47,C-19030,CEP
SO-202200,SO-202200-02,CA-1094,5,piece,EA,2025-03-29,2025-03-29,11:27:50,2025-03-29,16:36:47,C-19030,CEP
SO-202200,SO-202200-03,AU-1132,3,piece,PK,2025-03-29,2025-03-29,11:27:50,2025-03-29,16:36:47,C-19030,CEP
SO-202200,SO-202200-04,TG-1115,4,piece,PK,2025-03-29,2025-03-29,11:27:50,2025-03-29,16:36:47,C-19030,CEP
SO-202200,SO-202200-05,PS-1117,5,piece,PK,2025-03-29,2025-03-29,11:27:50,2025-03-29,16:36:47,C-19030,CEP
