order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_type,order_date,picking_date,ship_date,ship_time,customer_id,shipping_method
SO-100358,SO-100358-6,10105,12,single,piece,store replenishment,2024-02-08,2024-02-08,2024-02-08,09:33:00,CUST-0112,Freight
SO-100358,SO-100358-7,10492,12,single,piece,store replenishment,2024-02-08,2024-02-08,2024-02-08,09:33:00,CUST-0112,Freight
SO-100358,SO-100358-8,10409,7,single,piece,store replenishment,2024-02-08,2024-02-08,2024-02-08,09:33:00,CUST-0112,Freight
SO-100359,SO-100359-1,10059,22,case,piece,first allocation,2024-02-08,2024-02-08,2024-02-08,17:16:00,CUST-0109,Freight
SO-100359,SO-100359-2,10456,16,case,piece,first allocation,2024-02-08,2024-02-08,2024-02-08,17:16:00,CUST-0109,Freight
SO-100360,SO-100360-1,10200,7,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-2,10062,14,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-3,10113,16,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-4,10199,14,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-5,10261,13,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-6,10329,2,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-7,10292,14,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-8,10460,11,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-9,10498,5,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-10,10034,14,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100360,SO-100360-11,10455,15,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,08:58:00,CUST-0021,CEP
SO-100361,SO-100361-1,10056,12,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,15:12:00,CUST-0135,CEP
SO-100361,SO-100361-2,10011,22,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,15:12:00,CUST-0135,CEP
SO-100361,SO-100361-3,10242,13,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,15:12:00,CUST-0135,CEP
SO-100362,SO-100362-1,10368,1,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-2,10279,16,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-3,10377,7,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-4,10050,18,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-5,10127,5,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-6,10311,9,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-7,10019,22,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-8,10380,8,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-9,10488,21,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-10,10212,12,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-11,10157,7,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-12,10421,20,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100362,SO-100362-13,10288,19,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,16:04:00,CUST-0035,Freight
SO-100363,SO-100363-1,10247,24,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-2,10054,23,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-3,10207,10,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-4,10377,8,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-5,10220,9,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-6,10206,4,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-7,10200,14,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-8,10202,1,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-9,10108,20,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-10,10399,10,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100363,SO-100363-11,10424,6,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:41:00,CUST-0165,Freight
SO-100364,SO-100364-1,10252,15,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,10:21:00,CUST-0010,Freight
SO-100364,SO-100364-2,10023,18,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,10:21:00,CUST-0010,Freight
SO-100364,SO-100364-3,10265,7,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,10:21:00,CUST-0010,Freight
SO-100364,SO-100364-4,10302,9,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,10:21:00,CUST-0010,Freight
SO-100364,SO-100364-5,10034,7,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,10:21:00,CUST-0010,Freight
SO-100365,SO-100365-1,10482,3,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:28:00,CUST-0050,Air Freight
SO-100365,SO-100365-2,10358,24,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,06:28:00,CUST-0050,Air Freight
SO-100366,SO-100366-1,10112,12,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-2,10122,9,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-3,10419,13,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-4,10008,15,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-5,10258,10,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-6,10429,12,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-7,10406,3,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-8,10197,16,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-9,10464,18,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100366,SO-100366-10,10097,7,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,14:49:00,CUST-0118,Freight
SO-100367,SO-100367-1,10394,12,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-2,10379,20,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-3,10457,8,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-4,10438,3,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-5,10156,23,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-6,10260,10,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-7,10104,11,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-8,10376,11,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-9,10280,2,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-10,10114,6,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-11,10321,18,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100367,SO-100367-12,10114,7,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:24:00,CUST-0043,Freight
SO-100368,SO-100368-1,10390,24,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:30:00,CUST-0145,CEP
SO-100368,SO-100368-2,10048,8,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:30:00,CUST-0145,CEP
SO-100368,SO-100368-3,10224,2,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:30:00,CUST-0145,CEP
SO-100368,SO-100368-4,10115,20,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:30:00,CUST-0145,CEP
SO-100368,SO-100368-5,10210,19,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,08:30:00,CUST-0145,CEP
SO-100369,SO-100369-1,10490,6,single,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,14:40:00,CUST-0071,CEP
SO-100369,SO-100369-2,10383,17,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,14:40:00,CUST-0071,CEP
SO-100369,SO-100369-3,10198,17,case,piece,first allocation,2024-02-09,2024-02-09,2024-02-09,14:40:00,CUST-0071,CEP
SO-100370,SO-100370-1,10173,20,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-2,10145,21,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-3,10370,9,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-4,10499,13,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-5,10225,4,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-6,10305,9,single,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-7,10151,21,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-8,10474,22,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100370,SO-100370-9,10150,17,case,piece,store replenishment,2024-02-09,2024-02-09,2024-02-09,13:50:00,CUST-0097,Air Freight
SO-100371,SO-100371-1,10018,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100371,SO-100371-2,10363,8,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100371,SO-100371-3,10277,24,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100371,SO-100371-4,10300,22,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100371,SO-100371-5,10043,15,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100371,SO-100371-6,10007,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:20:00,CUST-0040,Freight
SO-100372,SO-100372-1,10112,18,case,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,06:21:00,CUST-0038,Freight
SO-100372,SO-100372-2,10067,4,single,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,06:21:00,CUST-0038,Freight
SO-100373,SO-100373-1,10282,5,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-2,10098,3,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-3,10027,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-4,10475,7,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-5,10091,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-6,10348,7,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-7,10060,17,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-8,10033,6,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-9,10496,16,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-10,10083,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100373,SO-100373-11,10031,24,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:00:00,CUST-0077,CEP
SO-100374,SO-100374-1,10272,12,single,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,13:32:00,CUST-0076,Freight
SO-100374,SO-100374-2,10366,11,single,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,13:32:00,CUST-0076,Freight
SO-100374,SO-100374-3,10030,3,single,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,13:32:00,CUST-0076,Freight
SO-100375,SO-100375-1,10092,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-2,10448,12,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-3,10354,5,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-4,10349,19,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-5,10427,12,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-6,10213,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-7,10052,13,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-8,10066,18,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-9,10422,17,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100375,SO-100375-10,10390,8,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:03:00,CUST-0173,Air Freight
SO-100376,SO-100376-1,10100,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:41:00,CUST-0140,CEP
SO-100376,SO-100376-2,10234,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:41:00,CUST-0140,CEP
SO-100376,SO-100376-3,10215,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:41:00,CUST-0140,CEP
SO-100376,SO-100376-4,10262,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:41:00,CUST-0140,CEP
SO-100376,SO-100376-5,10108,24,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:41:00,CUST-0140,CEP
SO-100377,SO-100377-1,10265,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-2,10421,23,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-3,10490,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-4,10096,11,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-5,10030,7,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-6,10268,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100377,SO-100377-7,10371,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,16:42:00,CUST-0075,Air Freight
SO-100378,SO-100378-1,10223,19,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:22:00,CUST-0140,Air Freight
SO-100378,SO-100378-2,10377,6,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:22:00,CUST-0140,Air Freight
SO-100379,SO-100379-1,10262,19,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:53:00,CUST-0023,Freight
SO-100379,SO-100379-2,10492,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:53:00,CUST-0023,Freight
SO-100379,SO-100379-3,10082,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:53:00,CUST-0023,Freight
SO-100380,SO-100380-1,10447,17,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:36:00,CUST-0012,Freight
SO-100380,SO-100380-2,10285,2,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:36:00,CUST-0012,Freight
SO-100381,SO-100381-1,10173,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-2,10118,17,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-3,10487,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-4,10498,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-5,10010,7,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-6,10203,19,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100381,SO-100381-7,10358,8,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,09:51:00,CUST-0129,CEP
SO-100382,SO-100382-1,10212,14,case,piece,e-com,2024-02-10,2024-02-10,2024-02-10,13:47:00,CUST-0022,CEP
SO-100382,SO-100382-2,10123,17,case,piece,e-com,2024-02-10,2024-02-10,2024-02-10,13:47:00,CUST-0022,CEP
SO-100382,SO-100382-3,10249,12,single,piece,e-com,2024-02-10,2024-02-10,2024-02-10,13:47:00,CUST-0022,CEP
SO-100382,SO-100382-4,10356,10,single,piece,e-com,2024-02-10,2024-02-10,2024-02-10,13:47:00,CUST-0022,CEP
SO-100382,SO-100382-5,10134,3,single,piece,e-com,2024-02-10,2024-02-10,2024-02-10,13:47:00,CUST-0022,CEP
SO-100383,SO-100383-1,10153,7,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:31:00,CUST-0176,Freight
SO-100383,SO-100383-2,10312,16,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:31:00,CUST-0176,Freight
SO-100383,SO-100383-3,10350,3,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:31:00,CUST-0176,Freight
SO-100383,SO-100383-4,10377,2,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:31:00,CUST-0176,Freight
SO-100384,SO-100384-1,10277,14,case,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,17:20:00,CUST-0119,CEP
SO-100384,SO-100384-2,10084,16,case,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,17:20:00,CUST-0119,CEP
SO-100384,SO-100384-3,10132,24,case,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,17:20:00,CUST-0119,CEP
SO-100384,SO-100384-4,10318,3,single,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,17:20:00,CUST-0119,CEP
SO-100385,SO-100385-1,10125,11,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:03:00,CUST-0045,Freight
SO-100385,SO-100385-2,10215,16,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:03:00,CUST-0045,Freight
SO-100385,SO-100385-3,10378,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:03:00,CUST-0045,Freight
SO-100385,SO-100385-4,10058,4,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:03:00,CUST-0045,Freight
SO-100385,SO-100385-5,10284,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,13:03:00,CUST-0045,Freight
SO-100386,SO-100386-1,10281,16,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-2,10372,18,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-3,10240,16,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-4,10110,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-5,10484,20,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-6,10361,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100386,SO-100386-7,10066,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,15:49:00,CUST-0060,CEP
SO-100387,SO-100387-1,10177,14,case,piece,e-com,2024-02-10,2024-02-10,2024-02-10,16:09:00,CUST-0092,CEP
SO-100387,SO-100387-2,10483,2,single,piece,e-com,2024-02-10,2024-02-10,2024-02-10,16:09:00,CUST-0092,CEP
SO-100387,SO-100387-3,10451,21,case,piece,e-com,2024-02-10,2024-02-10,2024-02-10,16:09:00,CUST-0092,CEP
SO-100387,SO-100387-4,10411,19,case,piece,e-com,2024-02-10,2024-02-10,2024-02-10,16:09:00,CUST-0092,CEP
SO-100388,SO-100388-1,10203,6,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-2,10095,2,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-3,10352,4,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-4,10080,17,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-5,10476,18,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-6,10176,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-7,10366,4,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-8,10137,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-9,10313,14,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-10,10402,10,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-11,10246,9,single,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100388,SO-100388-12,10460,21,case,piece,store replenishment,2024-02-10,2024-02-10,2024-02-10,07:09:00,CUST-0024,Air Freight
SO-100389,SO-100389-1,10373,24,case,piece,first allocation,2024-02-10,2024-02-10,2024-02-10,07:56:00,CUST-0082,Air Freight
SO-100390,SO-100390-1,10402,22,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-2,10237,16,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-3,10105,23,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-4,10230,13,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-5,10090,24,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-6,10480,7,single,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-7,10096,23,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100390,SO-100390-8,10001,3,single,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,07:51:00,CUST-0061,Freight
SO-100391,SO-100391-1,10124,21,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,12:38:00,CUST-0079,Freight
SO-100391,SO-100391-2,10206,2,single,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,12:38:00,CUST-0079,Freight
SO-100392,SO-100392-1,10084,20,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,14:24:00,CUST-0002,Freight
SO-100392,SO-100392-2,10321,16,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,14:24:00,CUST-0002,Freight
SO-100392,SO-100392-3,10073,20,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,14:24:00,CUST-0002,Freight
SO-100392,SO-100392-4,10464,22,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,14:24:00,CUST-0002,Freight
SO-100392,SO-100392-5,10177,19,case,piece,store replenishment,2024-02-11,2024-02-11,2024-02-11,14:24:00,CUST-0002,Freight
